features.source_id;features.freq1_harmonics_freq_0;features.small_kurtosis;features.freq_y_offset;features.freq3_harmonics_rel_phase_2;features.freq2_harmonics_rel_phase_2;features.freq1_harmonics_rel_phase_error_0;features.freq_signif_ratio_31;features.beyond1std;features.freq1_harmonics_rel_phase_0;features.freq1_harmonics_rel_phase_1;features.freq1_harmonics_rel_phase_2;features.max_slope;features.freq1_harmonics_amplitude_2;features.freq1_harmonics_amplitude_3;features.freq1_harmonics_amplitude_0;features.freq2_harmonics_rel_phase_0;features.freq2_harmonics_freq_0;features.freq2_harmonics_amplitude_error_0;features.flux_percentile_ratio_mid35;features.qso_log_chi2_qsonu;features.flux_percentile_ratio_mid20;features.freq1_harmonics_rel_phase_3;features.flux_percentile_ratio_mid80;features.freq3_harmonics_freq_0;features.min;features.skew;features.freq2_harmonics_rel_phase_error_0;features.median_buffer_range_percentage;features.freq_amplitude_ratio_21;features.freq_varrat;features.median_absolute_deviation;features.freq3_harmonics_amplitude_0;features.percent_difference_flux_percentile;features.freq2_harmonics_amplitude_1;features.freq2_harmonics_amplitude_0;features.freq2_harmonics_amplitude_3;features.freq2_harmonics_amplitude_2;features.freq2_harmonics_rel_phase_3;features.freq3_harmonics_amplitude_error_0;features.freq2_harmonics_rel_phase_1;features.freq_frequency_ratio_31;features.freq3_harmonics_amplitude_2;features.chi2_per_deg;features.chi2;features.freq_signif_ratio_21;features.freq1_harmonics_amplitude_error_0;features.freq_frequency_ratio_21;features.dc;features.flux_percentile_ratio_mid65;features.freq_signif;features.freq3_harmonics_rel_phase_error_0;features.pair_slope_trend;features.freq_harmonics_offset;features.linear_trend;features.std;features.max;features.weighted_average;features.median;features.flux_percentile_ratio_mid50;features.percent_amplitude;features.freq3_harmonics_rel_phase_3;features.freq3_harmonics_rel_phase_0;features.freq3_harmonics_rel_phase_1;features.freq1_harmonics_amplitude_1;features.freq3_harmonics_amplitude_1;features.amplitude;features.freq3_harmonics_amplitude_3;features.n_points;features.freq_amplitude_ratio_31;features.stetson_j;features.stetson_k;sources.original_source_id;sources.noisification;sources.classification;sources.survey;sources.c1;sources.c2;sources.e1;sources.e2
3136;8.13750293996;-0.451041273646;-0.00323195388416;-1.01299479523;2.32574005612;0.10676951449;0.572304411289;0.0;0.0;1.00634982446;-2.65339082222;20.0;0.00467946175394;0.00624761418062;0.036003399008;-2.34305770524;13.8914019861;0.00388339393908;0.32016544214;0.42004262375;0.176409441852;0.730346734344;0.850172470924;7.84123194582;10.5;0.031949565937;0.18377513881;0.357142857143;0.566221285445;0.576407438853;0.0308;0.0162160097069;0.125323730229;0.00484965576476;0.0203858908667;0.00662630304773;0.00419260270134;-3.06079160942;0.00383983926139;-1.56765961427;0.963591903274;0.00263123911103;473.185816736;52523.6256577;0.641964590165;0.00373264110121;1.70708411274;9.99999335625;0.659927656306;5.19989391264;0.24587616159;0.0666666666667;513.53221658;-1.24322567149e-05;0.0445287601971;10.709;10.6048939422;10.6049;0.465420891386;0.101437858694;1.95725403434;0.947301352768;-0.0785238202079;0.00193868549375;0.00358035474869;0.1045;0.000906120253401;112.0;0.450402188506;-0.869973229602;1.02707255994;3136;None;Delta Scuti;debosscher;7.3338975;79.8783406;0.001;0.00
3137;1.08714175717;1.57062162716;0.0265805018394;-2.84843611664;1.54961886477;0.00990913349587;0.249747012666;0.0;0.0;-1.59709464968;3.10004896368;72.0;0.0609521274768;0.0237244843584;0.175659193111;-0.112634516892;5.43570878585;0.00166723488062;0.198455760819;3.22348742675;0.0700901135246;1.53879368562;0.876762482488;0.00153871375047;17.274;1.40174188388;0.215263863799;0.669515669516;0.0463113271725;0.025535388483;0.034;0.00801072383693;0.366934868146;0.00403541723614;0.008135010363;0.00213814755514;0.00306340236793;-0.135433454532;0.00234095919721;1.34304324291;0.00141537544696;0.00230481336524;110504.349697;38676522.394;0.312340143706;0.00176876425163;5.0;9.99999335625;0.605247010641;12.6774025668;0.218938816904;-0.133333333333;580.17860908;6.97452875305e-06;0.153544572404;17.913;17.4173049571;17.366;0.379543289921;0.39577317795;-2.436770898;-1.65426030718;1.65366485148;0.103380313322;0.00515394007557;0.3195;0.00192743087729;351.0;0.0456037836396;0.0404624902554;0.835219460068;3137;None;Algol (Beta Persei);debosscher;83.6427083;-69.7850278;0.001;0.00
3138;0.0673195691291;-0.586280690291;0.132075034613;2.51933688592;0.510500190461;0.0137163288242;0.36922608732;0.0;0.0;-1.49814605854;-0.888959263169;46.0;0.0935801403645;0.0534137233685;0.605655797544;-0.874971518634;0.0436330540652;0.0611680071961;0.538920737007;2.61185198513;0.357694556673;-2.95251674931;0.934530567593;2.78939881345;11.717;0.625069498973;0.0370765578815;0.194029850746;0.510099648346;0.0440577808755;0.2461;0.0385432403113;0.841315790138;0.241272768404;0.308944809346;0.0599873329511;0.168699835534;-2.17936927089;0.00824164641739;2.97430458289;41.4351851852;0.0102766913211;1322.82316391;175935.4808;0.442776122146;0.00979917132033;0.648148148148;9.99999335625;0.823510885012;8.54938873039;0.214635848282;-0.133333333333;488.564466277;4.99406850768e-05;0.413893679542;13.1204;12.1510262654;12.0564;0.685394510144;0.624681475762;-2.76175529776;-1.66335807476;-0.125787516334;0.126255459671;0.00961698140582;0.7017;0.00260589253943;134.0;0.0636388530706;3.11217083754;0.922770180322;3138;None;Population II Cepheid;debosscher;273.3940221;-64.7629567;0.001;0.00
3139;1.73414347803;-0.659913493816;0.010760103483;0.816715092676;1.69504808124;0.025006138915;0.489138432675;0.0;0.0;1.87783179528;-1.88166845324;86.0;0.0302100249887;0.0190063954946;0.123745174522;2.6347517382;2.14492663464;0.00331057013256;0.23809829833;2.43868891133;0.136613390087;0.697781090696;0.828492935906;0.410618580022;17.24;-0.814680700199;0.0613797770713;0.358823529412;0.410566768315;0.209484438188;0.0585;0.0224846304666;0.331295320458;0.00590997302547;0.0508056563979;0.00591445075299;0.00516292136666;-1.70302584576;0.00322487069997;2.21767824846;0.236784663566;0.00239833761349;71093.9727723;12014881.3985;0.863643941294;0.00318323519012;1.23687956724;9.99999335625;0.554200319434;8.61891736201;0.135921648372;-0.133333333333;199.354596801;7.96192802665e-06;0.103824550737;17.677;17.4971732697;17.5415;0.395852378999;0.320079236192;2.28468244956;2.00924153336;0.225782362842;0.0398889367813;0.00608338499711;0.2185;0.00294500112537;170.0;0.181701068778;-0.221558691925;0.981090530738;3139;None;Multiple Mode Cepheid;debosscher;15.2105417;-71.9213611;0.001;0.00
3140;0.205329202514;-0.413228775802;0.00150832368177;2.42658639165;-1.17097819383;0.0511019354798;0.63792676569;0.0;0.0;-0.623934586948;-1.53423168056;6.0;0.00246957197051;0.00228647180423;0.0147276581418;0.0105563224506;1.18093192264;0.000840016231747;0.283892605792;0.0110101962411;0.151676031899;1.54773512282;0.823241355703;3.48277099024;5.379;0.382029737266;0.144764182423;0.307692307692;0.353124842842;0.28903074512;0.00885;0.00443574537155;0.0363262341574;0.000356590443318;0.00520070196674;0.000698995704347;0.00150691883589;-1.37512710193;0.000855553884611;-1.47719742133;16.9618882633;0.000981572781916;6.67971098264;514.337745663;0.618809639076;0.000842891039846;5.75140753573;5.39945381361;0.557995296636;5.35359689095;0.171546752249;0.0;299.286603149;8.58499524782e-06;0.0118088752574;5.4293;5.39945381361;5.40005;0.43169620884;0.0265805941093;-2.83516718919;-1.03609898754;0.552770839632;0.00124168361797;0.000463529877085;0.02515;0.000776592454789;78.0;0.301184704918;-0.992872750171;1.02975071446;3140;None;Slowly Pulsating B-stars;debosscher;62.3243154;-15.6141253;0.001;0.00
3141;0.200352950517;-0.780561129783;0.0113016113535;-3.00151848673;-1.11486788834;0.0612836576778;0.660748209978;0.0;0.0;0.658112834671;-0.579314414044;51.0;0.00992122920175;0.0171547686075;0.0830209338838;-1.66499175652;0.311219514357;0.00750772508645;0.381208872786;0.434600156976;0.210446178648;0.565668358794;0.887409273627;1.0646121282;10.5424;0.185602941255;0.165540020242;0.274725274725;0.617664476122;0.454623155369;0.0723;0.0336273884711;0.22618592907;0.00260787399029;0.0512790816345;0.014773526899;0.00670814568036;-0.512246583186;0.00475575816382;0.978998026379;5.31368330465;0.00960297517952;585.514376713;52696.2939041;0.914886060797;0.00590622629992;1.55335628227;9.99999335625;0.721370346587;5.14599727901;0.131263718895;0.0;543.659635676;4.9758591452e-05;0.0844765493805;10.8983;10.70427667;10.7056;0.611971124328;0.16262498226;0.540833467474;1.71085573454;0.160034149916;0.0132905030469;0.0104421035352;0.17795;0.0118155425146;91.0;0.405047099545;-0.364588933955;1.06127226506;3141;None;Periodically variable supergiants;debosscher;82.0847221;-66.5949108;0.001;0.00
3142;0.475047694062;3.88392240664;0.00711416002878;-2.21157617678;-1.36878179246;0.0124902057873;0.660113623475;0.0;0.0;-1.58155934446;3.13776768988;134.0;0.0509785826481;0.0370569146439;0.0811598129197;0.0650133667839;2.37507702674;0.0010138756392;0.0651690809229;2.85711062355;0.0326293085229;1.56453303033;0.776998509102;2.85012472081;16.976;2.08131714234;0.0410535859882;0.802494802495;0.309471203676;0.127572847618;0.013;0.0133272058754;0.253928567403;0.0019306674491;0.0251166249944;0.0016821280014;0.000996393130373;0.828505871598;0.00103455322076;2.16523918488;5.99966015293;0.000707085734863;199867.883058;95936583.8681;1.02542754821;0.00105700407224;4.99966015293;9.99999335625;0.259399286829;11.3592151348;0.0756104562512;0.0;396.329580719;-5.91309731177e-06;0.0943829781202;17.394;17.0501950453;17.023;0.1048515911;0.289441236631;-3.00089665487;-1.3274183295;1.17825230567;0.0623623223612;0.00125634570004;0.209;0.000971889966608;481.0;0.164209420844;-0.510869960798;0.705186210347;3142;None;Algol (Beta Persei);debosscher;80.6746667;-69.8866667;0.001;0.00
3143;0.379999313709;8.15603367785;0.00889104026299;0.950997054019;2.58338727961;0.00482671706398;0.974633235921;0.0;0.0;-1.55315821762;3.11421220575;7.0;0.0715646820775;0.0480090189125;0.176866485831;-2.29207315998;0.19005127317;0.000896799704443;0.13361916142;5.3385301486;0.0722779453441;1.50834007694;0.534264363678;0.950049900589;15.833;2.66304832414;0.00764247289649;0.779850746269;0.648312323891;0.370414519092;0.057;0.0567083552788;0.559180832719;0.0226333027536;0.114664722447;0.0204822981339;0.0717205172936;-1.15772214147;0.000864145903527;0.04262105119;2.50013583265;0.00412967545806;350499.571402;93583385.5644;1.03188512697;0.000914721377617;0.500135832654;9.99999335625;0.367760626792;8.86543375569;0.0159751288534;0.0;486.035229615;9.7986838617e-06;0.230149219491;16.943;15.9720706471;15.924;0.200075454488;0.608798960613;-0.538527083851;0.939493627295;0.0190567748891;0.0910981001839;0.0236625972328;0.555;0.00696768664426;268.0;0.320628043309;0.194268023009;0.651104407692;3143;None;Beta Lyrae;debosscher;76.3843333;-68.8700833;0.001;0.00
3144;0.783687904841;7.40369668013;0.0166306028137;2.52588536639;-0.695216525966;0.00750323659096;0.943070660986;0.0;2.27373675443e-13;-1.62538556993;3.08021198054;130.0;0.0512224352879;0.0296487312996;0.137980528042;0.771144469528;0.39188441127;0.00111817884698;0.12617472786;4.08186756517;0.065636030977;1.62299584955;0.557467561512;1.95926022095;16.754;2.55908688628;0.00980622712873;0.784355179704;0.729771492616;0.356815573883;0.032;0.0393811942549;0.432822485195;0.0213925386933;0.100694255901;0.016882022117;0.0522324421361;-1.17595969456;0.00102695926978;0.0908462298585;2.50005162623;0.0040986596168;192272.006722;90752387.1728;1.10277806648;0.00104656737602;0.500051626226;9.99999335625;0.345523125965;12.2892947259;0.0265010799769;0.0666666666667;395.359445552;1.12527412505e-07;0.183628237406;17.671;16.8602284255;16.815;0.183555501696;0.545430806415;-1.19297949421;-2.33880952744;0.0779997776765;0.0805792798019;0.0138670233188;0.4585;0.00692398003656;473.0;0.285411244715;-0.0781133320241;0.655701479106;3144;None;Algol (Beta Persei);debosscher;79.841;-68.7637778;0.001;0.00
3145;1.58624501744;2.16788691114;0.0259608602387;0.366326117305;3.03946324904;0.0179056372264;0.247895440741;0.0;0.0;-1.55152166705;-3.11107672708;212.0;0.0732232417362;0.0405902181104;0.159631292869;0.0463598953452;7.93122508719;0.00309123080819;0.123291013635;2.61414882761;0.0577689164418;1.53798508209;0.835298374656;0.761050201981;17.933;1.52217753691;0.177743183341;0.685393258427;0.103757540055;0.06733720397;0.036;0.0127255346773;0.407711893752;0.00263533652965;0.0165629502639;0.00386528949939;0.00213806902968;-1.58770378153;0.00317255893485;2.01225735454;0.479780988192;0.00365692897974;56108.6249725;14924894.2427;0.409830928636;0.00326723431656;5.0;9.99999335625;0.559022462859;9.65528812645;0.227966949732;0.133333333333;497.959125836;-1.9335679689e-05;0.165945122632;18.618;18.0921015719;18.05;0.306214181313;0.40734766476;-0.0179215088672;-1.2770280526;-1.98694611171;0.118619413236;0.00487694793366;0.3425;0.00512849362466;267.0;0.0797182961344;0.0849007965322;0.783289857615;3145;None;Algol (Beta Persei);debosscher;83.8315;-68.0447222;0.001;0.00
